timestamp,ax,ay,az,gx,gy,gz
495238,-0.091674805,1.010620117,0.393676758,31.37207031,0.244140625,-16.96777344
495264,-0.092407227,1.004882813,0.373291016,26.24511719,-0.549316406,-14.58740234
495290,-0.095947266,1.014770508,0.376464844,15.07568359,-3.723144531,-11.65771484
495317,-0.094482422,1.005859375,0.395141602,5.676269531,-6.042480469,-6.286621094
495343,-0.109985352,1.014404297,0.425292969,2.075195313,-7.263183594,-3.356933594
495369,-0.079223633,0.970336914,0.375854492,-0.366210938,-8.666992188,0.183105469
495395,-0.061523438,0.954956055,0.362182617,-0.183105469,-9.399414063,1.525878906
495421,-0.066772461,0.954833984,0.371459961,0.48828125,-9.216308594,0.9765625
495448,-0.067260742,0.923828125,0.352416992,1.831054688,-7.202148438,0
495474,-0.073364258,0.916015625,0.333251953,2.258300781,-4.760742188,-1.586914063
495500,-0.083740234,0.932128906,0.346801758,0.48828125,-4.333496094,-2.624511719
495526,-0.08972168,0.940063477,0.371337891,-0.915527344,-2.990722656,-3.234863281
495553,-0.086914063,0.944091797,0.372192383,-1.037597656,-2.258300781,-3.112792969
495579,-0.091552734,0.948364258,0.370849609,-2.9296875,-3.295898438,-2.990722656
495605,-0.093505859,0.944458008,0.385253906,-4.39453125,-4.089355469,-2.990722656
495631,-0.098510742,0.93347168,0.396118164,-5.065917969,-4.211425781,-2.319335938
495657,-0.0859375,0.924316406,0.381225586,-4.943847656,-4.333496094,-2.014160156
495683,-0.086547852,0.916259766,0.377807617,-4.638671875,-4.089355469,-2.380371094
495710,-0.082397461,0.91394043,0.384155273,-4.150390625,-3.601074219,-3.601074219
495736,-0.084716797,0.918945313,0.385375977,-3.540039063,-2.868652344,-4.638671875
495762,-0.084106445,0.922973633,0.385742188,-3.356933594,-2.258300781,-5.126953125
495788,-0.088989258,0.939941406,0.377929688,-2.9296875,-1.159667969,-5.859375
495814,-0.112304688,0.971313477,0.381347656,-6.530761719,-0.671386719,-5.981445313
495841,-0.125732422,1.012939453,0.399536133,-14.09912109,-2.014160156,-4.699707031
495867,-0.116943359,1.019042969,0.439819336,-23.98681641,-3.479003906,1.403808594
495893,-0.08215332,1.085693359,0.526855469,-22.82714844,-1.037597656,11.23046875
495919,-0.085083008,1.081176758,0.551879883,-24.84130859,-2.807617188,17.15087891
495945,-0.10559082,1.112548828,0.565551758,-28.13720703,-7.629394531,25.390625
495971,-0.065795898,1.092285156,0.575195313,-36.49902344,-16.17431641,35.21728516
495998,-0.051025391,1.088745117,0.612304688,-41.80908203,-18.79882813,40.46630859
496024,-0.041137695,1.084472656,0.633178711,-52.36816406,-22.70507813,46.56982422
496050,0.012817383,1.082641602,0.671630859,-67.81005859,-26.00097656,52.30712891
496076,0.068847656,1.006713867,0.685424805,-78.06396484,-28.25927734,56.82373047
496102,0.061401367,0.993408203,0.750366211,-82.45849609,-27.28271484,62.07275391
496129,0.104003906,0.938842773,0.698120117,-95.21484375,-32.59277344,63.23242188
496155,0.099121094,0.92590332,0.725341797,-100.4638672,-32.77587891,66.95556641
496181,0.121459961,0.860595703,0.743286133,-113.7695313,-36.98730469,68.29833984
496207,0.143432617,0.761474609,0.741210938,-130.3710938,-51.26953125,75.86669922
496234,0.180664063,0.688232422,0.729614258,-142.3339844,-57.06787109,78.06396484
496260,0.142456055,0.658447266,0.788085938,-151.1230469,-60.18066406,77.08740234
496286,0.235961914,0.505981445,0.718994141,-170.1049805,-71.59423828,78.85742188
496312,0.284179688,0.401733398,0.719604492,-174.8657227,-77.1484375,77.33154297
496338,0.340698242,0.241821289,0.669067383,-171.9360352,-77.88085938,76.23291016
496364,0.385498047,0.113647461,0.603149414,-160.0341797,-76.11083984,74.64599609
496391,0.431640625,-0.034301758,0.637573242,-130.9204102,-58.28857422,69.94628906
496417,0.438354492,-0.095092773,0.671630859,-112.9150391,-50.53710938,67.81005859
496443,0.450561523,-0.163696289,0.661621094,-102.1118164,-47.24121094,59.93652344
496470,0.44921875,-0.17578125,0.610351563,-108.4594727,-51.63574219,52.18505859
496496,0.468383789,-0.240722656,0.595458984,-115.6005859,-55.78613281,48.76708984
496522,0.514526367,-0.392578125,0.583251953,-113.0371094,-55.72509766,43.64013672
496548,0.505249023,-0.430786133,0.551147461,-95.15380859,-49.25537109,41.80908203
496574,0.507202148,-0.453369141,0.521850586,-88.13476563,-46.08154297,41.56494141
496601,0.518676758,-0.490234375,0.469238281,-88.50097656,-45.59326172,36.43798828
496627,0.559448242,-0.617675781,0.44921875,-87.21923828,-39.55078125,29.17480469
496653,0.589477539,-0.662353516,0.411621094,-75.37841797,-33.56933594,24.04785156
496679,0.60925293,-0.731811523,0.357177734,-57.37304688,-19.77539063,15.01464844
496705,0.646240234,-0.780761719,0.320068359,-35.27832031,-6.530761719,0.427246094
496732,0.645141602,-0.758056641,0.346557617,-21.484375,5.065917969,-7.446289063
496758,0.603271484,-0.623657227,0.451538086,-11.23046875,10.92529297,-11.41357422
496784,0.577392578,-0.565673828,0.49987793,-0.732421875,14.40429688,-15.19775391
496810,0.601806641,-0.531616211,0.494384766,0.549316406,9.887695313,-13.30566406
496836,0.594604492,-0.504882813,0.534912109,0.305175781,6.042480469,-10.19287109
496863,0.579833984,-0.461669922,0.561523438,-4.333496094,-0.671386719,-4.8828125
496889,0.584716797,-0.480712891,0.555786133,-7.629394531,-8.422851563,2.624511719
496915,0.603027344,-0.519775391,0.525878906,-7.446289063,-12.39013672,6.530761719
496941,0.620483398,-0.600097656,0.514770508,-7.32421875,-17.08984375,9.643554688
496967,0.64465332,-0.657958984,0.489135742,-4.699707031,-13.36669922,5.737304688
496993,0.658447266,-0.701904297,0.454589844,-9.887695313,-19.95849609,6.164550781
497020,0.673828125,-0.74609375,0.456542969,-4.089355469,-12.75634766,-0.793457031
497046,0.65612793,-0.694702148,0.462646484,0.9765625,-6.8359375,-6.042480469
497072,0.63293457,-0.646362305,0.474853516,0.549316406,-5.004882813,-7.629394531
497098,0.62121582,-0.611694336,0.499023438,-1.403808594,-4.455566406,-7.690429688
497125,0.616943359,-0.570678711,0.495849609,-1.159667969,-3.540039063,-5.187988281
497151,0.596801758,-0.552978516,0.51184082,-2.380371094,-4.028320313,-3.051757813
497176,0.591674805,-0.572143555,0.518432617,-4.699707031,-6.34765625,0.061035156
497203,0.594970703,-0.598022461,0.485107422,-5.310058594,-7.629394531,3.295898438
497229,0.596557617,-0.631713867,0.493896484,-5.065917969,-7.629394531,3.234863281
497254,0.61730957,-0.672241211,0.467407227,-1.953125,-6.34765625,1.46484375
497280,0.618774414,-0.686401367,0.471923828,-0.427246094,-5.37109375,-1.953125
497307,0.62109375,-0.679321289,0.484985352,-0.244140625,-4.699707031,-4.516601563
497333,0.616455078,-0.656738281,0.470458984,-0.244140625,-4.455566406,-7.8125
497359,0.624145508,-0.640380859,0.466308594,3.41796875,-3.173828125,-9.094238281
497385,0.621582031,-0.622924805,0.481079102,5.065917969,-2.563476563,-9.033203125
